R_EXPENDITURE_DEBT,DEBT,R_ENTERTAINMENT,R_DEBT_SAVINGS,R_EDUCATION_INCOME,T_FINES_6,CAT_GAMBLING,R_HEALTH_DEBT,T_HEALTH_12,T_FINES_12,R_CLOTHING_DEBT,R_GROCERIES,R_UTILITIES_DEBT,T_TAX_12,R_EXPENDITURE_INCOME,R_EXPENDITURE,R_TAX_DEBT,CAT_CREDIT_CARD,INCOME,R_GAMBLING_INCOME,R_GROCERIES_DEBT,R_ENTERTAINMENT_DEBT,R_DEBT_INCOME,CREDIT_SCORE
0.0074560482944039655,0.43380463155637317,0.6098541980894921,0.006268224411722222,0.3257261410788382,0.0,0.0,0.0018212246505217562,0.21191775997182355,0.0,0.0015780337699226763,0.5455481214616572,0.0069682892344980814,0.4367836360430259,0.24994375703037125,0.49063273241428057,0.007455012853470437,1.0,0.29183922524596206,0.0,0.008065573770491804,0.0015092643139269773,0.3621562893574699,0.5040000000000001
0.01332293884241352,0.12432153496118031,0.5910005027652087,0.02845697391187947,0.0961901169370049,0.0,1.0,0.0014274463477062412,0.046645240820639255,0.0,0.00954710430803219,0.6369016984045291,0.0034336497677236923,0.12343502027861047,0.24994375703037125,0.6620714033227288,0.0071979434447300775,0.0,0.1494304434113585,0.4518950437317784,0.002295081967213115,0.008798689830127484,0.20269941568515104,0.4760000000000001
0.07139216215405834,0.003352031122772098,0.29311211664152836,0.000329529121666591,0.0,0.0,0.0,0.06718842291789723,0.06011710839130052,0.0,0.06659302509073695,0.6446217189912505,0.08402342961017976,0.00946335155469347,0.24994375703037125,0.7363025804171084,0.020565552699228794,0.0,0.021584548417596293,0.0,0.07259016393442624,0.05802639606949038,0.037837224261228194,0.648
0.016381317901512198,0.11376013215785225,0.2913524384112621,0.005786053303128204,0.04036212749905696,0.0,1.0,0.0025595589683008466,0.07700096856564234,0.0,0.006943348587659776,0.6366443643849716,0.010603918400323169,0.31981425968377125,0.0,0.6182396606574758,0.020565552699228794,0.0,0.25217718330025646,0.18950437317784255,0.007147540983606558,0.006390289329180181,0.1099090285022405,0.564
0.01753070872437608,0.18175072294768305,0.29562594268476616,0.017694860131108197,0.08091286307053942,0.0,0.0,0.0017227800748178775,0.08477150655983094,0.0,0.012308663405396875,0.7205352547606793,0.004140577661078571,0.2007876329865397,0.18177727784027004,0.7940968540120183,0.007969151670951156,0.0,0.3161907523705093,0.0,0.0029836065573770497,0.008028001669824347,0.14004637762630875,0.604
0.06246689254695011,0.022147330538717494,0.31573655103066856,0.000525197708935976,0.0,0.0,0.0,0.03391415632998622,0.20040503654134015,0.0,0.011914154962916207,0.7683993823983529,0.03292264189052717,0.02750837594780462,0.24994375703037125,0.7408978437610461,0.008997429305912597,0.0,0.12478288581379683,0.0,0.03157377049180328,0.02276741273562185,0.04324254201283223,0.672
0.11105114289426603,0.009538218214595669,0.2898441427853192,0.00048012222286344757,0.0,0.0,0.5,0.024808033077377434,0.06322092101787444,0.0,0.0268265740886855,0.6369016984045291,0.05675621086649162,0.022512196555575147,0.33325834270716165,0.6235418875927887,0.017223650385604115,0.0,0.08598476953423531,0.052478134110787174,0.048688524590163935,0.03927298416878071,0.02702658875802014,0.7020000000000001
0.012983118946958111,0.045813270069128206,0.30367018602312734,0.052588067084616594,0.1963410033949453,0.0,1.0,0.0022642252411892104,0.027428017962490094,0.0,0.01554363263373836,0.7148739063304169,0.006766309836396688,0.08305413507317934,0.24994375703037125,0.6926475786496995,0.013367609254498715,0.0,0.0536358885596305,0.9067055393586004,0.004852459016393443,0.013198034745191226,0.2081047334367551,0.4960000000000001
0.02630605778937163,0.009704588330300808,0.3102061337355454,0.003414809550949129,0.05205582798943795,0.0,0.5,0.00152589092341012,0.004006339702386194,0.0,0.0,0.6399897066392176,0.007574227428802262,0.0,0.2970378702662167,0.6134676564156945,0.0,0.0,0.0,0.184645286686103,0.004950819672131148,0.0,0.2488094787652092,0.5520000000000002
0.09994702807512018,0.0038536546136292813,0.30593262946204114,0.0003380661455439638,0.0,0.0,0.0,0.02687536916715889,0.02764814651756626,0.0,0.038740729051601704,0.8162635100360266,0.05453443748737629,0.007758772703226944,0.18177727784027004,0.7152704135737009,0.014652956298200515,0.0,0.03821360713131368,0.0,0.05472131147540984,0.03776371985485373,0.02456987183991611,0.586
0.013692742846291467,0.33100733502886764,0.3066867772750127,0.010838264033757442,0.04187099207846096,0.0,0.0,0.003002559558968301,0.2649687417451792,0.0,0.009073694177055388,0.6387030365414305,0.008483134720258533,0.8164344912713807,0.03569553805774289,0.5858960763520678,0.017994858611825194,0.0,0.5722646633257513,0.0,0.005737704918032788,0.005202145082046177,0.1409247417609444,0.5260000000000001
0.2875675891777358,0.0,0.300402212166918,0.0,0.0,0.0,0.0,0.027416814333530222,0.0,0.0,0.05002367050654884,0.7632527020072052,0.0,0.0,0.5712785901762281,0.8041710851891126,0.0,0.0,0.01025383102701429,0.0,0.0,0.016184451366365885,0.0,0.598
0.11105114289426603,0.0015586517486454155,0.4917043740573154,0.0003452372456009569,0.0,0.0,0.5,0.1151801535735381,0.047921986440081006,0.0,0.047656619851664826,0.757076685537828,0.11987477277317714,0.007758772703226944,0.18177727784027004,0.5682219865676916,0.03650385604113111,0.0,0.017174298513504126,0.08697764820213799,0.11468852459016395,0.10025368485276644,0.02211045226293628,0.7460000000000001
0.09086184322309176,0.013597280443385575,0.3041729512317749,0.018781111049265116,0.0,0.0,1.0,0.01530813152195314,0.05562648586774677,0.0,0.13784124980274576,0.7943901183736487,0.05402948899212281,0.17698230764709338,0.18177727784027004,0.6224814422057263,0.09537275064267353,0.0,0.12257625050219455,0.7721088435374149,0.04157377049180328,0.10497414983462318,0.02702658875802014,0.6920000000000001
0.008695391442535455,0.2035758684587057,0.2976370035193564,0.011220039741553554,0.06488117691437194,0.0,0.0,0.0034947824374876946,0.18891432596636434,0.0,0.005365314817737099,0.3834276891405043,0.007170268632599476,0.3887027567154529,0.12493438320209976,0.4420289855072463,0.013881748071979436,0.0,0.19149848813008424,0.0,0.004000000000000001,0.004270896888346552,0.2590039080447344,0.5619999999999999
0.025626417998460816,0.1125033927440514,0.29110105580693835,0.01109813104058467,0.0931723877781969,0.0,1.0,0.002215002953337271,0.06634674649995598,0.0,0.01964652043553732,0.4405558414822438,0.0069682892344980814,0.22800211602891907,0.18177727784027004,0.5235065394132201,0.014910025706940874,0.0,0.28605454814573156,0.44363459669582117,0.0040655737704918034,0.013615490832022093,0.0958200677826846,0.666
0.014922091291615442,0.030032402799977216,0.3089492207139267,0.03813317825544892,0.0,0.0,0.0,0.0024118921047450283,0.019151184291626308,0.0,0.01199305665141234,0.5779722079258877,0.008483134720258533,0.06112972432845471,0.24994375703037125,0.4968186638388123,0.014910025706940874,0.0,0.040408159566466394,0.0,0.005409836065573772,0.016248675379724478,0.18107814467873495,0.5320000000000001
0.010634363787192787,0.1620324296068438,0.3104575163398692,0.003962886483876465,0.0,0.0,0.0,0.005611340815121087,0.24297789909307035,0.0,0.0028404607858608173,0.4068450849202264,0.017774187032922644,0.38376535590430844,0.18177727784027004,0.44468009897490274,0.017480719794344474,0.0,0.17093041169380782,0.0,0.019016393442622955,0.0028579685944574674,0.2309557142316611,0.592
0.014072541552976922,0.016100539153104068,0.4195575666163901,0.005913425699378607,0.3102602791399472,0.0,0.0,0.0007875566056310297,0.0032799154706348505,0.0,0.0,0.6420483787956767,0.004443546758230661,0.0,0.1153355830521185,0.6240721102863203,0.0,0.0,0.0,0.0,0.0029508196721311475,0.0,0.1492056885564018,0.646
0.09086184322309176,0.012329985825869296,0.6289592760180996,0.0002868440022797269,0.0,0.0,0.0,0.055276629257727895,0.18191423791494232,0.0,0.03140287202146126,0.793103448275862,0.04685922035952333,0.02398166108270146,0.33325834270716165,0.6346765641569458,0.014138817480719794,0.0,0.09094327995722662,0.0,0.046163934426229514,0.04412189717735461,0.033031896780052215,0.66
0.021728483903531128,0.03791915049039812,0.31498240321769744,0.017453433095856095,0.1125990192380234,0.0,0.0,0.00231344752904115,0.02324557541604297,0.0,0.01838409341959918,0.6369016984045291,0.006564330438295294,0.06565567507200376,0.24994375703037125,0.5512548603746905,0.012596401028277636,0.0,0.07431120052439684,0.0,0.004360655737704919,0.012812690665039657,0.12432230828689264,0.648
0.014482324368084915,0.383000425559007,0.9715937657114128,0.007600683098502572,0.18370426254243682,0.0,1.0,0.0032486709982279976,0.33342872237386634,0.0,0.0006312135079690705,0.7938754503345341,0.008281155322157141,0.4610004114500676,0.18177727784027004,0.6744432661717921,0.008740359897172237,1.0,0.5504233537836017,0.04373177842565597,0.0119672131147541,0.0029221926078160623,0.16952968330243295,0.594
0.012043616883051982,0.16999741983909178,0.29713423831070884,0.07085695670123934,0.0,0.0,0.0,0.0019688915140775743,0.0886017434181562,0.0,0.006075430014202304,0.6399897066392176,0.004847505554433447,0.23646623170516665,0.24994375703037125,0.5334040296924707,0.010282776349614397,1.0,0.18463692466628606,0.0,0.003213114754098361,0.009408817957034134,0.22432068669156718,0.5619999999999999
0.9994802754540093,0.003860188787357882,0.5925087983911511,5.0880662309142026e-05,0.2325537533006413,0.0,1.0,0.23188619807048633,0.2389055208241613,0.0,0.3823575824522644,0.6461657231085948,0.7947889315289841,0.4430729442191265,0.12493438320209976,0.6042771297278189,0.8411311053984576,0.0,0.4175872308161681,0.05053449951409134,1.0,0.1675283388458945,0.0022513148435430778,0.7400000000000001
0.03569108372562541,0.17820652010012367,0.6628959276018099,0.0027318476407593036,0.0,0.0,0.0,0.007826343768458357,0.372589592321916,0.0,0.012939876913365947,0.6433350488934636,0.019289032518683094,0.9901839769587962,0.12493438320209976,0.6111700247437257,0.04061696658097687,1.0,0.6884958933323667,0.0,0.012885245901639347,0.01650557143315886,0.06306113954908839,0.6900000000000001
0.05878884191378569,0.006331949428846199,0.29110105580693835,0.0005275880756216404,0.0,0.0,0.0,0.03253593227013192,0.05498811305802589,0.0,0.0280100994161275,0.8718476582604219,0.025348414461724908,0.0063480867571856815,0.24994375703037125,0.9363732767762458,0.007455012853470437,0.0,0.03357680329379212,0.0,0.027016393442622955,0.017565267653575672,0.045945200888634234,0.632
0.04164792659890258,0.06680137117122552,0.3102061337355454,0.003414809550949129,0.0,0.0,0.0,0.013880685174246898,0.24744650876111648,0.0,0.049629162064068165,0.6428203808543488,0.03352858008483135,0.6515605713278081,0.12493438320209976,0.6237186284906326,0.07146529562982006,0.0,0.3010992396849994,0.0,0.022688524590163937,0.02016634019459876,0.05405317751604028,0.664
0.05260212087593575,0.0182254859582282,0.3114630467571645,0.0009831236697182542,0.0,0.0,0.0,0.03046859618035046,0.14823456898828916,0.0,0.01057282625848193,0.35151827071538844,0.02777216723894163,0.01939693175806736,0.18177727784027004,0.463768115942029,0.007712082262210798,0.0,0.0951194241301084,0.0,0.01960655737704918,0.019202979994219837,0.04668302676172819,0.678
0.055530568798536774,0.0011076262184558576,0.4346405228758169,0.00323484908761411,0.03376084496416447,0.0,0.5,0.008466233510533569,0.002509465527868275,0.0,0.0,0.39011837364899626,0.08129670773581095,0.0,0.34390701162354703,0.47737716507599853,0.0,0.0,0.0,0.03158406219630709,0.04462295081967214,0.0,0.3080301400517829,0.38
0.012983118946958111,0.17990423246914697,0.6211664152840625,0.005478037481632593,0.0,0.0,1.0,0.004971451073045875,0.23864136655806992,0.0,0.011756351585923938,0.6435923829130209,0.014239547566148253,0.6800681831540587,0.12493438320209976,0.6083421703782255,0.02776349614395887,1.0,0.2527465888529423,0.45578231292517,0.00957377049180328,0.011624546417905656,0.17342151208358783,0.5100000000000001
0.07139216215405834,0.0069540362763921984,0.44067370537958783,0.0003230409835197876,0.0,0.0,0.0,0.025497145107304584,0.04728361363036013,0.0,0.025879753826731893,0.8834276891405043,0.0382750959402141,0.010345030270969259,0.24994375703037125,0.7338282078472957,0.010796915167095116,0.0,0.044777629762541266,0.0,0.04111475409836066,0.03002472624514306,0.037837224261228194,0.6880000000000001
0.1427843243081167,0.002366041061417882,0.30316742081447956,0.00018986341103277156,0.0,0.0,0.5,0.08559755857452254,0.054063573126706,0.0,0.05018147388354111,0.8098301595470919,0.08260957382347,0.007112208311291365,0.18177727784027004,0.7504418522446095,0.02210796915167095,0.0,0.03351638891154428,0.05102040816326531,0.08259016393442624,0.05699881185575286,0.017199721085604018,0.684
0.3331434339799906,0.0020100123646672094,0.30341880341880334,0.00010688353894470775,0.0,0.0,0.5,0.23031108485922425,0.12355815796425113,0.0,0.06627741833675241,0.6405043746783324,0.17107655019188042,0.011755716217010522,0.24994375703037125,0.5881937080240367,0.042930591259640105,0.0,0.06039776829271976,0.0413022351797862,0.14708196721311476,0.12019524100061013,0.008107976627406041,0.66
0.12493378509390023,0.008368768660092283,0.28883861236802433,0.00027864845935744894,0.0,0.0,0.0,0.045924394565859415,0.10262393237650788,0.0,0.026353163957708692,0.2516726711271229,0.08432639870733186,0.028919061893845882,0.18177727784027004,0.3382820784729586,0.02519280205655527,0.0,0.1037345150386501,0.0,0.05570491803278689,0.05793006004945249,0.019656438003708046,0.7900000000000001
0.022717959481474818,0.003935080470862612,0.553795877325289,0.013658555241886326,0.0,0.0,0.0,0.0007383343177790904,0.0007924627982741922,0.0,0.0,0.930005146680391,0.006362351040193901,0.0,0.08218972628421456,0.6302580417108516,0.0,0.0,0.0,0.1933916423712342,0.005147540983606557,0.0,0.4441117171072902,0.32400000000000007
0.027015681688704985,0.13294748199751366,0.29084967320261434,0.0031586988346279446,0.0,0.0,0.0,0.006743453435715692,0.23965395791142027,0.36382828993666433,0.014991320814265425,0.5550694801852804,0.021207836800646338,0.7472521013342738,0.12493438320209976,0.40067161541180624,0.04113110539845759,0.0,0.3887000939443644,0.0,0.013442622950819674,0.01290902668507755,0.0833310811176035,0.7080000000000001
0.021268727574385575,0.11863747398896228,0.5213675213675212,0.0016718907561446936,0.0,0.0,1.0,0.008023232919866114,0.25484282821167564,0.0,0.009152595865551522,0.6369016984045291,0.01969299131488588,0.30788220772350555,0.18177727784027004,0.6074584658890065,0.019023136246786632,0.0,0.25030584781012966,0.06754130223517978,0.024721311475409836,0.003789216788157092,0.11547650578639267,0.5539999999999999
0.19989405615024036,0.00617311874436637,0.2973856209150326,0.00031040618818127584,0.0,0.0,0.0,0.06305375073833432,0.10392269085145725,0.0,0.10596496765030772,0.824498198661863,0.1660270652393456,0.13513195791453594,0.12493438320209976,0.6799222340049487,0.16041131105398457,0.0,0.13355807483529528,0.0,0.2455737704918033,0.02690986159725121,0.011261979535466994,0.7040000000000001
0.003408193657361598,0.03635614262593363,0.677727501256913,1.0,0.6086382497170879,0.0,0.0,0.000689112029927151,0.006581843796777318,0.0,0.0014991320814265424,0.6791044776119403,0.0014138557867097556,0.0,0.18170228721409826,0.6719688936019794,0.0,0.0,0.012304899304328388,0.0,0.0021639344262295085,0.0020230564207957356,0.7198558942287423,0.21400000000000008
0.01470220782985018,0.09973477956378526,0.5422322775263954,0.011057494806928376,0.0,0.0,1.0,0.0027072258318566645,0.07198203750990578,0.0,0.01159854820893167,0.6371590324240864,0.009392042011714804,0.2466937048139658,0.12493438320209976,0.6481088723930717,0.018251928020565553,0.0,0.15866176101882815,0.28474246841593776,0.006262295081967214,0.006871969429369641,0.15315157051507272,0.4900000000000001
0.013502843492948736,0.32195834212933644,0.30065359477124176,0.007432332987640779,0.0,0.0,0.0,0.0028548926954124823,0.24654398168530423,0.0,0.00931039924254379,0.6399897066392176,0.009796000807917593,0.9119496855345912,0.07686539182602176,0.529515729939908,0.02082262210796915,1.0,0.5098777514975215,0.0,0.00659016393442623,0.006004945249028612,0.15384345118727805,0.7980000000000002
0.011753770501634134,0.5762167804283067,0.6880341880341879,0.011163695383962894,0.04205960015088646,0.0,1.0,0.0014766686355581807,0.23047459716474422,0.0,0.006075430014202304,0.7539886773031393,0.00575641284588972,0.8856756597895726,0.18177727784027004,0.7474372569812653,0.011311053984575837,1.0,0.6722232794739116,0.23420796890184645,0.004295081967213115,0.005202145082046177,0.20884255930984902,0.30600000000000005
0.016941021258732872,0.08149622525809987,0.6837606837606839,0.10073585731013403,0.0,0.0,0.0,0.0010828903327426659,0.0235537553931496,0.0,0.00702225027615591,0.5450334534225424,0.005958392243991113,0.13001822136013635,0.24994375703037125,0.43566631318487087,0.011568123393316195,0.0,0.12452008325101874,0.0,0.0037377049180327875,0.01698725153334832,0.15945687367231884,0.58
0.013692742846291467,0.1296507400370605,0.3019105077928609,0.0035111071802858946,0.0,0.0,1.0,0.0026580035440047253,0.0918156203222682,0.0,0.0061543317026984375,0.7632527020072052,0.01181579478893153,0.20343266913536706,0.24994375703037125,0.7592788971367974,0.011568123393316195,0.0,0.16010566475455146,0.0466472303206997,0.016524590163934427,0.001894608394078546,0.19729409793354702,0.4580000000000001
0.08328585849499764,0.012505068173212569,0.5811965811965812,0.0006829619101898259,0.0,0.0,0.5,0.0305178184682024,0.10180945672272607,0.0,0.00931039924254379,0.3906330416881111,0.04675823066047263,0.021983189325809675,0.18177727784027004,0.5431247790738776,0.012853470437017995,0.0,0.10333578011581436,0.047619047619047616,0.033475409836065576,0.042002504736520986,0.029483305676124172,0.66
0.005027335512178545,0.5632268430558488,0.2976370035193564,0.013868224548314604,0.0,0.0,1.0,0.0009844457570387872,0.1462534119926037,0.0,0.000867918573457472,0.3751930005146681,0.004241567360129267,0.34120966319873036,0.12493438320209976,0.4031459879816189,0.004370179948586119,1.0,0.3061725374342616,0.06025267249757045,0.004360655737704919,0.0006743521402652451,0.44819002935087543,0.3500000000000001
0.05260212087593575,0.006307990791841331,0.5045248868778281,0.0010995686754056197,0.0,0.0,0.0,0.03145304193738925,0.05294091749581756,0.0,0.012150860028404608,0.6399897066392176,0.026257321753181177,0.007053429730206313,0.33325834270716165,0.7025450689289501,0.008226221079691518,0.0,0.026935752325198535,0.0,0.022590163934426234,0.021611380495167143,0.05705583152705632,0.6880000000000001
0.007865831109511959,0.3256059189561406,0.29813976872800396,0.01239097793657401,0.0,0.0,0.0,0.0025103366804489075,0.21731090957118956,0.0,0.003471674293829888,0.839938239835306,0.005150474651585539,0.22318227237994476,0.12493438320209976,0.6714386709084481,0.0051413881748071984,1.0,0.2773473253042619,0.0,0.007770491803278689,0.0008349121736617321,0.28603049680275455,0.4820000000000001
0.016661169580122533,0.009074459422781145,0.0,0.010244428652847387,0.19181440965673333,0.0,0.5,0.000836778893482969,0.002003169851193097,0.0,0.0,0.34405558414822435,0.0069682892344980814,0.0,0.13453318335208103,0.5919052668787557,0.0,0.0,0.0,0.14091350826044705,0.0037704918032786887,0.0,0.18999421631000576,0.5240000000000001
0.014072541552976922,0.12935821010551854,0.2948717948717948,0.0055101366914115145,0.057714070162202945,0.0,1.0,0.0023626698168930887,0.08113938540107422,0.0,0.00433959286728736,0.5277920741121974,0.01211876388608362,0.4544172103685417,0.03569553805774289,0.4164015553199009,0.02570694087403599,0.0,0.22994166991393972,0.3561710398445092,0.007442622950819673,0.007385761536238399,0.13706264222742334,0.598
0.05878884191378569,0.008221665979740712,0.5542986425339366,0.0004838785133694916,0.0,0.0,0.0,0.01752313447529041,0.038456458571805935,0.0,0.011125138077954868,0.5311374163664436,0.03029690971520905,0.00969846587903368,0.18177727784027004,0.6967126193001061,0.008740359897172237,0.0,0.04795844698788994,0.0,0.023901639344262298,0.027102533637327,0.041766890266644326,0.602
0.020818965948047535,0.17103451048986199,0.2948717948717948,0.00390278583577976,0.0,0.0,1.0,0.005808229966528844,0.2648806903231487,0.0,0.010888433012466467,0.48764796706124536,0.01858210462532822,0.9175924293187562,0.03569553805774289,0.453340402969247,0.03933161953727506,0.0,0.4497020060595625,0.2536443148688047,0.01114754098360656,0.011335538357791978,0.09266336221574785,0.576
0.009614904100826561,0.31217149022722174,0.6015585721468074,0.006230661506661781,0.1953979630328178,0.0,1.0,0.001378224059854302,0.11499515717178832,0.0,0.0035505759823260216,0.6345856922285126,0.005958392243991113,0.19972961852700877,0.18177727784027004,0.5763520678685046,0.004627249357326478,0.0,0.29765108881820407,0.048590864917395525,0.007442622950819673,0.0012844802671718957,0.2555228834127014,0.5440000000000002
0.03569108372562541,0.021177089511478366,0.49698340874811475,0.009561466742657562,0.24179554884949078,0.30868761552680224,0.0,0.010681236463870841,0.060447301223914764,0.235045742434905,0.032112987217926464,0.5056613484302624,0.02292466168450818,0.12943043554928585,0.24994375703037125,0.6207140332272887,0.04473007712082262,0.0,0.06818065108579749,0.0,0.014000000000000002,0.05247101891397193,0.07567444852245639,0.616
0.04164792659890258,0.00331651202455509,0.4708396178984412,0.004097771461138955,0.23613730667672578,0.0,0.0,0.0031010041346721793,0.0027295940829444396,0.0,0.0,0.3844570252187339,0.023126641082609575,0.0,0.15395575553055868,0.21403322728879454,0.0,0.0,0.0,0.05490767735665694,0.012721311475409837,0.0,0.09647140857175289,0.592
0.015861593355521574,0.166998066554748,0.30593262946204114,0.009778648630097926,0.0,0.0,0.0,0.002461114392596968,0.11006427753808223,0.0,0.010809531323970332,0.7596500257334019,0.00989699050696829,0.478222535707988,0.12493438320209976,0.653764581124072,0.021079691516709513,1.0,0.2867523342606941,0.0,0.007344262295081968,0.006004945249028612,0.14188959097960574,0.634
0.12493378509390023,0.010721573831136847,0.583710407239819,0.0009756110887061663,0.0,0.0,0.0,0.03509549123843276,0.10046667253676146,0.0,0.035347956446267946,0.6433350488934636,0.08654817208644719,0.13330982190089932,0.18177727784027004,0.6010957935666312,0.0910025706940874,0.0,0.13289653734968146,0.0,0.10809836065573772,0.018014835747085834,0.019656438003708046,0.662
0.007296133049483773,0.8349935160891463,0.29185520361990946,0.019492757359682915,0.0,0.3807763401109057,1.0,0.0008860011813349083,0.19481377124240556,0.28993666432090076,0.005207511440744832,0.8695316520844053,0.00383760856392648,0.8501733968142009,0.0,0.712089077412513,0.007455012853470437,1.0,0.8241533679507743,0.13896987366375121,0.003114754098360656,0.002312064480909412,0.24684194310362537,0.4760000000000001
0.022717959481474818,0.12151519111620442,0.4851684263448969,0.0040608915179887045,0.0,0.0,0.0,0.00536522937586139,0.1744959056088756,0.0,0.008600284046078585,0.638960370560988,0.01565340335285801,0.5016751895609239,0.03569553805774289,0.6313184870979143,0.030334190231362468,0.0,0.3485456747833389,0.0,0.010491803278688526,0.0110786423043576,0.08494186580758151,0.676
0.04997351403756009,0.024989696110658745,0.3014077425842133,0.0009756110887061663,0.0,0.0,0.0,0.024709588501673558,0.16467817205247864,0.0,0.032112987217926464,0.7784354091610909,0.02736820844273884,0.02821371892082525,0.24994375703037125,0.8755744079179921,0.008226221079691518,0.0,0.11263808462242521,0.0,0.026295081967213117,0.018881859927426865,0.05405317751604028,0.568
0.007186191318601142,0.20796364988891905,0.2903469079939668,0.010787724852403395,0.0843078083741984,0.0,1.0,0.002756448119708604,0.15395791142026943,0.0,0.011204039766451002,0.7696860524961399,0.007170268632599476,0.42867219185328864,0.18177727784027004,0.6984800282785437,0.015167095115681234,0.0,0.14836110884557177,0.3610301263362488,0.005344262295081967,0.004335120901705148,0.3415160835229699,0.43400000000000005
0.018170369704056846,0.18767822377702048,0.32101558572146793,0.004083087780069874,0.0,0.0,0.0,0.007481787753494782,0.3741525050629568,0.0,0.006548840145179107,0.6430777148739063,0.016158351848111496,0.4360782930700053,0.18177727784027004,0.5703428773418169,0.016966580976863755,0.0,0.3383749135319154,0.0,0.02032786885245902,0.0026010725410230886,0.1351329437901007,0.672
